id,name,screen_name,text,scoring
851836745738055680,Rep. Ro Khanna,RepRoKhanna,"With Trump’s views on climate change, it’s crucial that states like CA lead the renewable energy charge. https://t.co/iC5C0GMB3r",-1
852179447599988736,Sheldon Whitehouse,SenWhitehouse,The effects of climate change are hitting our oceans hard. I hope you'll watch &amp; share this less than 5-minute video https://t.co/3O1Nlx2L51,-1
855433676980670465,Rep. Ted Deutch,RepTedDeutch,"Flooded coastlines, billions in emergency funds. How many signs of climate change needed before we'll finally act?
https://t.co/fF584VeBda",-1
858343547090550784,Rep. Nydia Velazquez,NydiaVelazquez,"RT @AlexisCorbin: @NydiaVelazquez
@democracynow 

That was an incredible speech at the climate change protests in DC!.. absolutely incredib…",-1
846800550289178624,Senator Dick Durbin,SenatorDurbin,"Halting catastrophic effects of climate change is one of the greatest challenges of our time, &amp; now Pres is taking us dangerously backwards",-1
846824198840369153,Sen Dianne Feinstein,SenFeinstein,"(1/3) The president may think it’s a hoax, but millions of Americans are already feeling the effects of climate change. #ActOnClimate",-1
853988903229018112,Jan Schakowsky,janschakowsky,I’ll be speaking at Oakton Community College in Skokie tomorrow about combating climate change &amp; the rise in global temperatures! https://t.co/2GWkfyd8g3,-1
855783256335286272,Gerry Connolly,GerryConnolly,As we celebrate #EarthDay our country stands at a critical crossroads. Will we continue to lead on global climate change or will we retreat?,-1
846701791920242690,Gerry Connolly,GerryConnolly,"Rescinding the Clean Power Plan will not ""Make America Great Again"" or make climate change disappear. America must lead. @SEEC https://t.co/riesJ31JUF",-1
846792840881602560,Sheldon Whitehouse,SenWhitehouse,"A few years ago, Pres. Trump supported fighting climate change. Today, he began to unravel the Clean Power Plan, just like polluters wanted. https://t.co/zlWFOVJoRf",-1
847098778851201024,Mark Takano,RepMarkTakano,"Scientists: Human-made climate change is destroying planet

Witness: Make Climate Science Great Again

GOP: Hm, you both make a strong case",-1
847166477237178368,David Cicilline,RepCicilline,There is no excuse for reckless action on climate change. It is a crisis that threatens everyone. https://t.co/YsaCCLKmqf,-1
855625167019548672,Adam Schiff,RepAdamSchiff,Thanks for coming out to @Caltech for our town hall. There's a lot we can do to make progress against climate change! https://t.co/FUMRdkl2YK,-1
857645598052421632,Cory Booker,CoryBooker,RT @SenWhitehouse: WATCH &amp; RT: Dark money -- funds that can't be traced -- is the reason Congress is failing to act on climate change. http…,-1
844924154902122496,Governor Dan Malloy,GovMalloyOffice,Proposed cuts to the @EPA by @POTUS will be detrimental to our environment and efforts to combat climate change. #CleanAir #CleanWater https://t.co/ItV6AslE1I,-1
846793594212110338,Jim Langevin,JimLangevin,President Trump’s executive order to start dismantling #CleanPowerPlan puts Americans’ health at risk &amp; worsens effects of climate change https://t.co/2DdwqUX1QT,-1
846807786025574407,Mark Takano,RepMarkTakano,"Didn't anticipate smart energy policy from a White House that says climate change is a Chinese hoax, but today's EO is still disheartening.",-1
847525166657744896,Rep. Charlie Crist,RepCharlieCrist,RT @USRepKCastor: #TBT to 2015 when @FLGovScott banned FL employees from saying “climate change.” Now Trump is copying his partner. https:/…,-1
860480116027265024,Raja Krishnamoorthi,CongressmanRaja,Leaving #ParisAgreement as @WhiteHouse is considering abandons climate change leadership &amp; clean energy jobs with it https://t.co/2b3fxR2R5Q,-1
846811958028455936,David E. Price,RepDavidEPrice,Fighting climate change is a generational imperative- Trump's order puts special interests before the health &amp; welfare of our grandchildren,-1
846927347597131777,Governor John Carney,JohnCarneyDE,"It’s a bad idea to abandon any tools that help us combat the real effects of climate change. #netde 
https://t.co/oqAKNIFN5V",-1
847086194915717121,Bill Foster,RepBillFoster,A vast majority of scientists recognize the connection between human activity &amp; climate change. Time for @HouseScience to get #backtoscience,-1
847117337174134784,Rep. Don Beyer,RepDonBeyer,RT @blkahn: This is a shrewd observation from @RepDonBeyer about why climate change has become a political football https://t.co/74ekffxBvZ,-1
847211333644955648,Michael F. Bennet,SenBennetCO,".@ENERGY banning the phrase ""climate change"" will not stop climate change from happening. @POTUS should rescind anti-climate EO immediately. https://t.co/L9E8teMVpE",-1
847573984241737728,Grace Meng,RepGraceMeng,".@POTUS’s executive order undermining climate change initiatives is not only foolish, it’s dangerous policy. https://t.co/wLbQ1UrLST",-1
847825073855660033,Sheldon Whitehouse,SenWhitehouse,"RT @nytimes: Opinion: We can win the fight against climate change, with or without Trump, writes Michael Bloomberg https://t.co/VmJdlZ0HzC…",-1
857627636373311489,Bernie Sanders,SenSanders,“People are unbelievable organizers.” – @billmckibben. We can win the climate change fight if we stand together. https://t.co/KwfkWFzLWH,-1
846770713281335296,Andrew Cuomo,NYGovCuomo,"Together, CA and NY represent ~60M people, or 20% of the nation’s GDP. With or without Washington, we will aggressively fight climate change",-1
856181374772027392,Rep. Don Beyer,RepDonBeyer,"In this week's #JustTheFacts on climate change, my new effort to #DefendScience w/ @SciCmteDems &amp; #FactCheckSST
 
https://t.co/Gqo8acQsdD",-1
857629888622325760,Jim Langevin,JimLangevin,"RIers are experiencing climate change firsthand. Storm surges have grown, threatening our coasts &amp; homes. We need to #ActOnClimate https://t.co/OzJ96YStQE",-1
863812890431803393,Rep. Don Beyer,RepDonBeyer,"RT @CaucusOnClimate: Trump Administration: climate change is real, requires action. #ActOnClimate
https://t.co/W7gq2K6mqw",-1
846794114758836224,Rep. Ted Deutch,RepTedDeutch,The destructive executive order just signed by Trump ends our nation’s progress on climate change &amp; turns its back on communities like S FL.,-1
855117415088259072,John Garamendi,RepGaramendi,"Q about climate change
A: New Admin is going the wrong direction by gutting #EPA, and I support climate change research in #Congress.",-1
855771495712399362,Rep. Brad Schneider,RepSchneider,This #EarthDay I joined @Fox32 to discuss the importance of addressing global climate change. https://t.co/eDp5KWoSZL,-1
855918790063861760,Rep. Ted Deutch,RepTedDeutch,Floridians are always asking me what Congress is doing about climate change because we know it's real - we see it's effects on our coasts https://t.co/inIMrcEOoB,-1
857361442001096705,Bernie Sanders,SenSanders,Join me tomorrow on Facebook Live at 11:30 a.m. EST for a conversation about the movement to combat climate change with @billmckibben. https://t.co/N6wLr29Sxt,-1
858345441762697217,Sheldon Whitehouse,SenWhitehouse,"RT @democracynow: .@SenWhitehouse: ""The courts are a good place to talk about climate change"" #ClimateMarch https://t.co/RcOoyFQGxY",-1
858467199215972352,Senator Cortez Masto,SenCortezMasto,RT @SenBennetCO: We need to fight climate change because this is the only planet our kids will ever have. #ClimateMarch #ActOnClimate https…,-1
859835030591463425,Bernie Sanders,SenSanders,To say that President Trump's position on climate change is pathetic is a huge understatement.,-1
859845266693902336,Rep. Ro Khanna,RepRoKhanna,Actions today will impact generations to come. It’s past time to make responsible decisions about climate change. https://t.co/SLITy8b6oI,-1
862416366258794496,Rep. Scott Peters,RepScottPeters,Superpollutants like methane are 87 times more potent than carbon dioxide &amp; are some of the most significant drivers of climate change. https://t.co/naWVAmO4jC,-1
846796224174927872,Senator Bob Menendez,SenatorMenendez,"We know carbon emissions cause climate change. With 2016 as the hottest year to date, this is the worst time to end the #CleanPowerPlan",-1
847207439292346368,Michael F. Bennet,SenBennetCO,Introduced bill with 30+ Senators to rescind @POTUS anti-climate EO so we can combat climate change &amp; protect jobs → https://t.co/P52kGIm7ED,-1
854368319939457028,Jan Schakowsky,janschakowsky,I am speaking to students and community members at Oakton Community College about climate change and how we fight back against it. https://t.co/rFVypDwYs3,-1
855538058355240963,Senator Tom Carper,SenatorCarper,RT @katiepeikes: Learned about marshes with @SenatorCarper on his tour highlighting the effects of climate change in #Delaware. https://t.c…,-1
855771785584939008,Rep. Blunt Rochester,RepBRochester,"We must take action to address climate change and reduce its effects. We only get one Earth, so we must protect it. #EarthDay https://t.co/9ykljhTVeZ",-1
855803798312411136,US Rep. Al Lawson Jr,RepAlLawsonJr,RT @HouseDemocrats: Our changing climate has serious impacts on our PLANET. This #EarthDay let us recommit ourselves to #ActOnClimate. http…,-1
858351099857838080,Elizabeth Warren,SenWarren,Dozens of incredible kids at Clarke Middle School wrote letters to me about climate change – here's my message back to them. https://t.co/EYlPlrtAMp,-1
858421131438673922,Jim Cooper,repjimcooper,"RT @CNN: Time-lapse, bird's-eye video shows thousands of protesters marching toward White House for action on climate change https://t.co/y…",-1
846797942006693890,US Rep Kathy Castor,USRepKCastor,Pres. Trump's EO on climate change threatens Florida's environment &amp; economy: https://t.co/BDxFpuZAKg @SierraClub @NRDC @ClimateReality @WWF,-1
847089691031715840,Rep Andy Biggs,RepAndyBiggsAZ,Our nation' climate change policy cannot be taken lightly because the stakes are enormous. @HouseScience,-1
847099964274675712,Rep.Grace Napolitano,gracenapolitano,We have cleaner air &amp; drinking water in SoCal because of President Obama’s climate change initiatives. #ActonClimate https://t.co/jVEdDT8LtB,-1
847111250496684032,Rep. Brad Schneider,RepSchneider,Yesterday's anti-environment executive order reverses recent progress &amp; will worsen crisis of global climate change. https://t.co/EIPewb6GFr,-1
856638031272562690,Rep. Ted Deutch,RepTedDeutch,"RT @SenatorDurbin: Joined @RepTedDeutch to intro Climate Change Adapt America Fund Act, to finance climate change adaptation&amp;infrastructure…",-1
858450054780248065,Senator Mazie Hirono,maziehirono,"In Hawaii, we see first-hand the impacts of climate change. The collective voices of the #ClimateMarch are forcing this Admin to take notice https://t.co/x2l3JvNMpD",-1
859129128938860544,Rep. Diana DeGette,RepDianaDeGette,"Thankful every day to work alongside local leaders committed to clean energy and fighting climate change. @POTUS and #GOP, take note! https://t.co/5yQV9O9E0A",-1
859852241045520384,Rep. Frank Pallone,FrankPallone,"LETTER: Don’t let climate change deniers confuse public
https://t.co/PctPMu3les",-1
862353183275966464,Senator Jeff Merkley,SenJeffMerkley,Methane=global warming pollutant 87x more potent than CO2. Great we defeated GOP plan to destroy enviro w/ more methane #TodaysClimateFact,-1
864562759454912513,Rep. Dan Kildee,RepDanKildee,Proud of @DTE_Energy's leadership to address climate change and reduce their CO2 emissions 80% by 2050. https://t.co/5y0apAtVcx,-1
855809451688964097,Andrew Cuomo,NYGovCuomo,"On #EarthDay2017, I urge the federal government to uphold the Paris Agreement, which unites us in the global fight against climate change. https://t.co/lgepGFfhAU",-1
855940822654648321,Rep. Ted Deutch,RepTedDeutch,"RT @RepTedDeutch: In S FL, we've spent billions addressing effects of sea level rise &amp; climate change. I'm committed to taking  #climateact…",-1
857626541689384961,Senator Jeff Merkley,SenJeffMerkley,"RT @350: ""This is a huge stride for human civilization taking on climate change"" #100by50 bill launched by @SenJeffMerkley and @BernieSande…",-1
858056737076760577,Rep. Don Beyer,RepDonBeyer,"RT @fivefifths: I love the new sophisticated argument that climate change is real, but because science is sometimes wrong we shouldn't do a…",-1
858424991360196608,Rep. Keith Ellison,keithellison,"RT @CNN: Time-lapse, bird's-eye video shows thousands of protesters marching toward White House for action on climate change https://t.co/y…",-1
846785220506533888,Chellie Pingree,chelliepingree,Thx @annenbcnews for reporting on climate change from Portland. Trump's enviro orders very harmful to my District https://t.co/b3a6m0VFpG,-1
850452119677173760,Rep. Don Beyer,RepDonBeyer,Budgets reflect values. In this week's #JustTheFacts on climate change: why the Trump WH's values are unacceptable. https://t.co/oR8ULu6YzY,-1
851398861541318656,Rep. Don Beyer,RepDonBeyer,EPA regional climate change adviser Mike Cox retires after 25 yrs of service &amp; sends a tough letter to Scott Pruitt: https://t.co/3Q67qIhfq0 https://t.co/M17DdZ0rL7,-1
852945083896926208,Michael F. Bennet,SenBennetCO,.@EPAScottPruitt is wrong. U.S. should stay in Paris agreement &amp; help lead global fight against climate change. https://t.co/S3qaQQX1wo,-1
847199473596030977,Rep. Bill Flores,RepBillFlores,"RT @WTAW1620: ICYMI: @RepBillFlores discussed health care, climate change, Internet privacy, &amp; more during his Washington update: https://t…",-1
847558586066718724,Kamala Harris,SenKamalaHarris,Science &amp; technology drives our economy and is our only hope to combat global climate change. We need scientists. https://t.co/IyGvskf7kR,-1
847574510475849728,Grace Meng,RepGraceMeng,I will continue to support efforts in Congress to mitigate #climatechange bc global warming is real and our policies need to reflect that.,-1
855786946014175233,Senator Bob Menendez,SenatorMenendez,I believe in science. Therefore I believe we must act on climate change. On #EarthDay I stand in solidarity w/ the #marchforscience,-1
855947489991573504,Jared Polis,jaredpolis,"RT @RepJaredPolis: Happy Earth Day! We deserve strong action now to slow the pace of climate change, which in turn helps our economy and ou…",-1
857770837423816704,Sheldon Whitehouse,SenWhitehouse,RT @redunlap1: Great explanation of GOP opposition to climate change policy-making: Politics of Climate Change https://t.co/ajHcoB1Nre via…,-1
859105563015352321,Jim Cooper,repjimcooper,RT @LWV: The EPA deleted any mention of climate change from its website. This is unacceptable. #DefendClimate https://t.co/aR3qGxQ0Cp,-1
846805745098219520,Kamala Harris,SenKamalaHarris,President Trump just threw away a plan to combat climate change &amp; protect the air we breathe. Three words of advice: rescind it now.,-1
848247593763131392,Rep. Don Beyer,RepDonBeyer,"Accurate: ""House climate change hearing devolves into name calling"" No discussion of how to #ActOnClimate whatsoever https://t.co/r7hZdGy18b",-1
858867040555343872,Andrew Cuomo,NYGovCuomo,"RT @NYGovCuomo: With or without Washington, we're working to aggressively fight climate change and protect our future. https://t.co/aoGdPrb…",-1
859447341220286466,Rep. Shea-Porter,RepSheaPorter,Teamed up w/@CleanAirMoms to highlight human cost of climate change on #WorldAsthmaDay. We need to save not only enviro-but also kids lungs! https://t.co/hUOnzJ1Bas,-1
847098087961169920,Rep. Ed Perlmutter,RepPerlmutter,Congress should accept what 70% of Americans already know. We need to work together to lessen consequences of climate change. #DefendScience https://t.co/eWQvaz5bhy,-1
847132100922888193,Richard Blumenthal,SenBlumenthal,"Holding Town Hall at 10:30am Saturday @wesleyan_u's Goldsmith Cinema. Excited to discuss #SCOTUS, climate change, and issues impt. to you! https://t.co/2tghtoeIZ2",-1
847140735707201536,Nanette D. Barragán,RepBarragan,"The HONEST Act undermines science, weakens @EPA &amp; creates challenges to combat climate change. I will vote NO bc we must #DefendScience.",-1
847158311095029761,Bernie Sanders,SenSanders,Trump's position on climate change is pathetic and an embarrassment to the world. https://t.co/K2bspoh28D,-1
855535365989568514,Carolyn  B. Maloney,RepMaloney,A31: Im fighting 4 policies to reduce carbon emissions &amp; address threat of climate change. Carbon fee should be a part of that conversation,-1
858414591763677192,Kamala Harris,SenKamalaHarris,It’s been 100 days of Trump rolling back progress to combat climate change. We must fight for our planet. #ClimateMarch,-1
843956735761178625,Rep. Carlos Curbelo,RepCurbelo,RT @AnthonyAdragna: These House Republicans are urging action to address climate change. https://t.co/27xVKDd2eB,-1
844588238409027586,Sen. Maggie Hassan,SenatorHassan,.@realdonaldtrump's proposed cuts to the @EPA would be detrimental to our efforts to combat climate change. Read: https://t.co/RunB5rDFLT,-1
846824276326002688,Sen Dianne Feinstein,SenFeinstein,"(2/3) California is coming out of a historic drought and devastating wildfire season, only made worse by global warming. #ActOnClimate",-1
855049006937985026,Paul Tonko,RepPaulTonko,RT @AlbanyCityHall: Joined fellow St. Vincent DePaul parishioners to hear @RepPaulTonko talk about energy policy and climate change. https:…,-1
858347646368534529,Senator Bob Casey,SenBobCasey,The time is now. We must act on climate change. #ActOnClimate #ClimateMarch https://t.co/ja3I2GVoN9,-1
858392296257187841,Rep. Don Beyer,RepDonBeyer,".@EPA pulls climate change from website to 'reflect the approach of new leadership.""' #PeoplesClimateMarch 

A slap in the face to the world https://t.co/ltCwvG8wNb",-1
846820171457204224,Elizabeth Esty,RepEsty,.@realDonaldTrump's EO would have us believe that the economic &amp; environmental realities of climate change don't exist. #DefendClimate https://t.co/HB6z2hOK5N,-1
847111112424394752,Rep. Donald McEachin,RepMcEachin,Climate change causes sea-level rise and impacts fiscal needs for the Navy. Not accepting facts on climate change can hurt our defense.,-1
850002101371645952,Rep. John Delaney,RepJohnDelaney,"Our Tax Pollution, Not Profits Act harnesses the power of markets to combat climate change https://t.co/EpszBrK4PP https://t.co/4ijIzMBBXj",-1
855913403134730240,Jan Schakowsky,janschakowsky,"While the rest of us are trying to fight back against climate change, the Trump Administration wants to gut the EPA #EarthDay",-1
858050701162885120,Jim Langevin,JimLangevin,Reversing the Clean Power Plan would harm the public's health &amp; our planet by worsening the effects of climate change #Trump100Days https://t.co/bTWEWJogWa,-1
859854396712243202,Raúl R. Labrador,Raul_Labrador,Proud to join @NatResources Chr Bishop to scrutinize spending by 2 Obama-era climate change programs. More: https://t.co/PtbR10PK72,-1
846791810282348546,Adam Schiff,RepAdamSchiff,"Deeply troubled by WH decision to exacerbate climate change by authorizing KXL, slashing EPA and repealing regs. We MUST protect our planet.",-1
847475314758303744,Rep. Ted Deutch,RepTedDeutch,"#TBT to when Gov Scott tried to silence state DEP employees. Two years later, climate change is -still- real. #ActualFacts https://t.co/XipIU9pgE3",-1
847557801622687744,Rep. Scott Peters,RepScottPeters,"Banning the words ""climate change"" won't stop what’s happening to our planet. #DefendScience 

https://t.co/Al5iN0M6fS",-1
850749153340780544,Mimi Walters,RepMimiWalters,Thank you @citizensclimate for the informative discussion about different ways to address climate change. https://t.co/gFSG0GqVZk,-1
852166697763123200,Rep. Don Beyer,RepDonBeyer,"When I came to Congress, I said I wanted to be the best voice on climate change that I could be. #ActOnClimate https://t.co/JP80l6sUjU",-1
853063137846800385,Amy Klobuchar,amyklobuchar,175 nations agree to reduce climate change&amp;admin wants to pull out of agreement? Pruitt calls for Paris accord exit https://t.co/OUQ4UO6Guj,-1
857319738782961665,Senator Dick Durbin,SenatorDurbin,"Preserving these lands will protect wildlife &amp; ancestral lands, help mitigate climate change, &amp; provide access to future generations",-1
846828045134651393,Senator Chris Coons,ChrisCoons,.@POTUS' EO today is another step backwards undermining our commitments to address climate change &amp; embrace a clean energy future. https://t.co/eByr1sxURI,-1
851102622559940609,Brenda Lawrence,RepLawrence,"Join us Wednesday to discuss climate change, how it impacts our community, and how to # TakeBackOurEnvironment https://t.co/tfKym7NBXG",-1
855944649520885762,Rep. Brad Schneider,RepSchneider,Photos from this afternoon's enlightening and important #EarthDay conversation on addressing climate change at the @chicagobotanic. https://t.co/8HqZXv4j9c,-1
857586563693334530,Gerry Connolly,GerryConnolly,"RT @ha_nah_nah: ""Maybe our president will acknowledge global warming when he has to scuba dive to get to Mar-a-Lago"" @GerryConnolly says @S…",-1
858325158200844289,Ed Markey,SenMarkey,RT @dhausleon7: @MassAGO &amp; @SenMarkey  in DC for big climate change march and against @realDonaldTrump #7News https://t.co/aDwKxA7rO1,-1
854393302111711233,Charlie Baker,MassGovernor,Proud to invest in projects that will increase access to renewable energy &amp; combat climate change. #MAEarthWeek https://t.co/lM1JSPuCnl https://t.co/1EpVO9wr1V,-1
856872536948305920,Senator Tom Carper,SenatorCarper,There are no alternative facts when it comes to climate change. And there’s no alternative planet. https://t.co/pyj3C9JrAa,-1
857719768706686978,Sheldon Whitehouse,SenWhitehouse,"RT @SarahKSilverman: If you watch this you will understand the why of climate change ""deniers""
https://t.co/PZvmyYDNXq",-1
858353866504626176,Andrew Cuomo,NYGovCuomo,"With or without Washington, New York will work with our partners to aggressively fight climate change and protect our future. #ClimateMarch",-1
858444381795344386,Elizabeth Esty,RepEsty,"The Trump administration can delete the words ""climate change"" from @EPA's website, but that only strengthens our resolve to #ActOnClimate. https://t.co/bIDf3NnrxP",-1
855921034448523268,Rep. Brad Sherman,BradSherman,Scientific Fact:  Donald #Trump can't stop global warming just by emitting an unprecedented volume of hot air. #MarchForScience https://t.co/iPswLCV8NH,-1
859533081904115712,Mike Doyle,USRepMikeDoyle,"CCUS is critical technology to combat climate change. We need to research, scale up and implement it ASAP. Great to work with Rep. McKinley. https://t.co/Rau3baypbp",-1
843959898799005697,Rep. Ryan Costello,RepRyanCostello,RT @AnthonyAdragna: These House Republicans are urging action to address climate change. https://t.co/27xVKDd2eB,-1
846787471174258688,Rep. Shea-Porter,RepSheaPorter,"The threat of catastrophic climate change is very real, and today’s short-sighted actions leave us less prepared than ever to confront it. https://t.co/iIVmmxlBNk",-1
852910981525143559,Sheldon Whitehouse,SenWhitehouse,"In the Ocean State &amp; around the world, we don't need to look far to see - or measure - the effects of climate change https://t.co/Bs2CyPwndA",-1
857653079910625282,Kamala Harris,SenKamalaHarris,#IfKidsWereInCharge they would combat global climate change. https://t.co/UmpRBiAS7T,-1
862694410588389376,Rep. Susan Davis,RepSusanDavis,"A win for the climate change fight. Credit the American people for making their voices heard. #ActOnClimate

https://t.co/2Ae0K6qk5R",-1
847087472714678276,Elizabeth Esty,RepEsty,"Instead of trying to intimidate scientists, @HouseScience should hold hearings on solutions to climate change. #DefendScience #DefendClimate https://t.co/UwcDFkWuDT",-1
850842716166656000,Rep. Ro Khanna,RepRoKhanna,RT @Tyler_Dec: I'm honored to have had the opportunity to meet with Congressman Ro Khanna to discuss climate change solutions. @RepRoKhanna…,-1
846806231276773381,Donald Payne Jr.,RepDonaldPayne,".@POTUS has fully embraced rule by executive fiat, &amp; he's using it to destroy progress we've made to address climate change #CleanPowerPlan",-1
853752370051903489,Kamala Harris,SenKamalaHarris,"Proud of California's leadership in combating climate change, but we need help.
https://t.co/wYzClB5Y5H",-1
857959843222736896,Alcee L. Hastings,RepHastingsFL,"@POTUS accomplishment: rescind climate change protections, denying climate change is real. #Trump100Days",-1
858325695608619008,Sheldon Whitehouse,SenWhitehouse,"Here at the People's Climate March &amp; proud to represent the great Ocean State. For our oceans, it's time to wake up &amp; act on climate change. https://t.co/2TBzRHfgXW",-1
846828763799326720,Sen. Al Franken,SenFranken,You can’t erase facts. Man-made climate change is a fact. @POTUS' EO is a political ploy not grounded in reality. https://t.co/9ec4lcPzAA,-1
852250318943518720,Sheldon Whitehouse,SenWhitehouse,"How do we know climate change is real? Just take a quick, 5-minute look at what’s happening in our oceans. https://t.co/Bs2CyPwndA",-1
855147355179450369,Dwight Evans,RepDwightEvans,"RT @CleanAirMoms_PA: Thank You @RepDwightEvans, enjoyed talking w/ you today about clean air, climate change, &amp; children's health.  Gratefu…",-1
855784757216587776,Gerry Connolly,GerryConnolly,"We need science-based public policy, not a retreat to political-based beliefs when it comes to climate change &amp; clean energy investments.",-1
855846413862805504,Kamala Harris,SenKamalaHarris,Appointing an EPA chief who is a climate change denier is an attack on science. #ScienceMarch,-1
857965053735251968,Pramila Jayapal,PramilaJayapal,"Communities of color &amp; low-income families are disproportionately harmed by climate change, &amp; @RealDonaldTrump’s policies make things worse.",-1
858388551964270592,Michael F. Bennet,SenBennetCO,We need to fight climate change because this is the only planet our kids will ever have. #ClimateMarch #ActOnClimate https://t.co/PzmEP6EWwy,-1
858418310022651905,Carolyn  B. Maloney,RepMaloney,"Deleting @EPA climate change page won't make climate change go away. We must #ActOnClimate #ClimateMarch 

https://t.co/kbTiEFg0s7",-1
857707127405785089,Rep. Donald McEachin,RepMcEachin,People of color and their communities have often been left out of the conversation about environment and climate change. #EJ,-1
864282932470587392,Rep. Don Beyer,RepDonBeyer,RT @clsimpson1: Rep. Beyer is fighting for our environment and understands climate change is based on science and true facts. #BeyerTownHall,-1
846374396231081984,Martin Heinrich,MartinHeinrich,We have a moral obligation to address the unequivocal scientific reality of climate change. #ActOnClimate​ https://t.co/DNHNgTIoWW,-1
846795258319003648,Senator Bob Menendez,SenatorMenendez,Pres.Trump ending the #CleanPowerPlan is a dangerous retreat in the fight against climate change. #ActOnClimate https://t.co/XELFqXDBd4,-1
846795745932009473,Rep. Don Beyer,RepDonBeyer,".@realDonaldTrump orders ""represent a multi-pronged retreat from US global leadership on the existential threat of our time: climate change""",-1
853068659366875136,Suzanne Bonamici,RepBonamici,"Trump’s attacks on #climatescience are alarming, but #OR is leading the way on climate change, thanks in part to @OLCV. Onward! https://t.co/gQnPzBQv3h",-1
855766792035237888,Rep. Hank Johnson,RepHankJohnson,"This #EarthDay, we must recognize the important connection between climate change and health. @PublicHealth https://t.co/mM8ISb8ahz",-1
855831471629758464,Rep. Don Beyer,RepDonBeyer,"RT @luckytran: The #marchforscience has reached Greenland, where scientists are seeing the effects of climate change firsthand #globalscien…",-1
856637276654358528,Senator Dick Durbin,SenatorDurbin,"Joined @RepTedDeutch to intro Climate Change Adapt America Fund Act, to finance climate change adaptation&amp;infrastructure resiliency projects",-1
858331441918246914,Andrew Cuomo,NYGovCuomo,"Let's be clear: climate change is real and will not be wished away by rhetoric or denial.
#ClimateMarch",-1
858746813561544704,Brian Schatz,brianschatz,I hope all this brainpower will soon be devoted to addressing climate change. https://t.co/iBOqIj34ME,-1
862687698598932480,Alcee L. Hastings,RepHastingsFL,Thank you @StrategicIMPACT for organizing yesterday's town hall on the ramifications of climate change. https://t.co/zG47SfN8vb,-1
864505579435417600,Rep. Ted Lieu,RepTedLieu,RT @nowthisnews: OP-ED: Rep. @TedLieu outlines the link between climate change and America's national security https://t.co/6uIY3j4fMJ,-1
849360261643464705,Donald Norcross,DonaldNorcross,"Thx for drawing attention to our environment! I'm concerned by proposed cuts &amp; agree we must fund enviro protection, climate change research https://t.co/GHfzg6016w",-1
846811921559031810,Senator Mazie Hirono,maziehirono,.@realDonaldTrump continues to promote alternative facts over scientific evidence of climate change https://t.co/n83XgryPj7 #ActonClimate,-1
847837394565050368,Rep. Nydia Velazquez,NydiaVelazquez,Banning phrase “climate change” is a another attack on science and environment by @POTUS!  #AlternativeFacts! https://t.co/eUC4RGQRSE,-1
848874949586636800,Chris Murphy,ChrisMurphyCT,My truth hierarchy: (1) health care is a human right (2) climate change is an existential threat (3) the Yankees suck. https://t.co/VhEWR0ugRK,-1
857965336741675008,Pramila Jayapal,PramilaJayapal,Our mission is to help elevate the voices of marginalized communities in the fight against climate change: https://t.co/OFWsT8tS3Y,-1
846812352263716864,Rep. John Larson,RepJohnLarson,I strongly oppose this Executive Order. We must protect the planet from the catastrophic effects of climate change https://t.co/RYYsJ2iuih,-1
847166619235368961,Rep. Pete Aguilar,RepPeteAguilar,#Trump repudiation of measures to keep our air and water clean will not go unanswered. #CA will remain a leader on combating climate change. https://t.co/hWmflRmr7C,-1
853639124405899264,Kamala Harris,SenKamalaHarris,"This - right here - is why we need to be a leader in combating climate change &amp; not back out of the Paris Agreement.
https://t.co/5DiwDJkQ7D",-1
854827954727157761,Bernie Sanders,SenSanders,"When it comes to issues of national security, we need to be putting climate change at or near the top of the list.",-1
855832404333867010,G. K. Butterfield,GKButterfield,#EarthDay provides an important opportunity to learn about climate change. https://t.co/6Ld0R7CJ43,-1
847199619952119810,Rep. Don Beyer,RepDonBeyer,"RT @CaucusOnClimate: Real mature, Trump admin.  DOE climate office bans use of phrase ‘climate change’...cause then it'll go away?   
https…",-1
852600786894848000,Rep. Ted Deutch,RepTedDeutch,".@RepCurbelo And my colleagues who don't recognize reality of climate change, I invite them to join me during a King Tide to see the sea in the streets",-1
855491330256056325,Andrew Cuomo,NYGovCuomo,"✅Clean, renewable energy.
✅High-paying jobs.
✅Combating climate change.
#ActOnClimate https://t.co/TuNgsicOia",-1
858743766030495745,Brian Schatz,brianschatz,"In that spirit, let's have a bipartisan debate on the Senate floor on climate change. We will make ourselves available. https://t.co/TmXK8Q8Zh3",-1
859419696684314625,Bernie Sanders,SenSanders,NEW: Environmentalist @billmckibben talks about the movement to combat climate change on The Bernie Sanders Show. https://t.co/hY9KlEd5Wk https://t.co/1vC8Rw39MC,-1
864227923078914049,Andrew Cuomo,NYGovCuomo,"RT @NYSDEC: Green Your Commute Day is on Friday, May 19th! Get ready to join your fellow New Yorkers in the fight against climate change! #…",-1
847092820020224002,Mark Takano,RepMarkTakano,It's easy to bemoan the cost of climate regulations if you ignore stunning economic &amp; human costs of climate change itself. #ActOnClimate,-1
847183750765142017,Suzanne Bonamici,RepBonamici,I hope the day comes soon when @HouseScience &amp; Congress can work on solutions to climate change. #DefendClimate https://t.co/eTlVoZzyEU,-1
